Day/Hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
98,0.639531249,0.590647908,0.554897404,0.542494168,0.522794911,0.502366052,0.508932471,0.522065309,0.562193426,0.587729499,0.611806369,0.645368066,0.671633742,0.673092947,0.651934485,0.637342443,0.643908862,0.638801647,0.643908862,0.676011355,0.721246686,0.713950665,0.697899418,0.684036978
99,0.723375407,0.668165986,0.627788947,0.613780587,0.591532014,0.56845942,0.575875611,0.590707993,0.636029159,0.664869902,0.692062602,0.729967577,0.759632341,0.761280383,0.737383768,0.720903344,0.728319535,0.722551386,0.728319535,0.764576468,0.815665783,0.807425571,0.789297104,0.773640701
100,0.7386198,0.682260183,0.641041955,0.626741754,0.604029669,0.580476396,0.588047091,0.603188481,0.649453838,0.678895429,0.706654644,0.745349306,0.775632086,0.777314462,0.752920001,0.736096235,0.74366693,0.737778612,0.74366693,0.780679216,0.832832891,0.824421008,0.805914865,0.789932287
101,0.7548,0.69785,0.6562,0.64175,0.6188,0.595,0.60265,0.61795,0.6647,0.69445,0.7225,0.7616,0.7922,0.7939,0.76925,0.75225,0.7599,0.75395,0.7599,0.7973,0.85,0.8415,0.8228,0.80665
102,0.7386198,0.682260183,0.641041955,0.626741754,0.604029669,0.580476396,0.588047091,0.603188481,0.649453838,0.678895429,0.706654644,0.745349306,0.775632086,0.777314462,0.752920001,0.736096235,0.74366693,0.737778612,0.74366693,0.780679216,0.832832891,0.824421008,0.805914865,0.789932287
103,0.715753211,0.661118888,0.621162443,0.607300003,0.585283186,0.562450932,0.569789871,0.584467749,0.62931682,0.657857138,0.68476658,0.722276713,0.751632468,0.753263343,0.729615651,0.713306898,0.720645837,0.714937774,0.720645837,0.756525094,0.807082229,0.798927852,0.780988224,0.765494908
104,0.662397838,0.611789202,0.574776916,0.561935919,0.541541394,0.520391516,0.527189691,0.540786041,0.582330444,0.608767791,0.633694433,0.66844066,0.69563336,0.697144066,0.675238835,0.66013178,0.666929955,0.661642485,0.666929955,0.700165477,0.746997349,0.739443821,0.72282606,0.708474357
105,0.639531249,0.590647908,0.554897404,0.542494168,0.522794911,0.502366052,0.508932471,0.522065309,0.562193426,0.587729499,0.611806369,0.645368066,0.671633742,0.673092947,0.651934485,0.637342443,0.643908862,0.638801647,0.643908862,0.676011355,0.721246686,0.713950665,0.697899418,0.684036978
106,0.723375407,0.668165986,0.627788947,0.613780587,0.591532014,0.56845942,0.575875611,0.590707993,0.636029159,0.664869902,0.692062602,0.729967577,0.759632341,0.761280383,0.737383768,0.720903344,0.728319535,0.722551386,0.728319535,0.764576468,0.815665783,0.807425571,0.789297104,0.773640701
107,0.7386198,0.682260183,0.641041955,0.626741754,0.604029669,0.580476396,0.588047091,0.603188481,0.649453838,0.678895429,0.706654644,0.745349306,0.775632086,0.777314462,0.752920001,0.736096235,0.74366693,0.737778612,0.74366693,0.780679216,0.832832891,0.824421008,0.805914865,0.789932287
108,0.7548,0.69785,0.6562,0.64175,0.6188,0.595,0.60265,0.61795,0.6647,0.69445,0.7225,0.7616,0.7922,0.7939,0.76925,0.75225,0.7599,0.75395,0.7599,0.7973,0.85,0.8415,0.8228,0.80665
109,0.7386198,0.682260183,0.641041955,0.626741754,0.604029669,0.580476396,0.588047091,0.603188481,0.649453838,0.678895429,0.706654644,0.745349306,0.775632086,0.777314462,0.752920001,0.736096235,0.74366693,0.737778612,0.74366693,0.780679216,0.832832891,0.824421008,0.805914865,0.789932287
110,0.715753211,0.661118888,0.621162443,0.607300003,0.585283186,0.562450932,0.569789871,0.584467749,0.62931682,0.657857138,0.68476658,0.722276713,0.751632468,0.753263343,0.729615651,0.713306898,0.720645837,0.714937774,0.720645837,0.756525094,0.807082229,0.798927852,0.780988224,0.765494908
111,0.662397838,0.611789202,0.574776916,0.561935919,0.541541394,0.520391516,0.527189691,0.540786041,0.582330444,0.608767791,0.633694433,0.66844066,0.69563336,0.697144066,0.675238835,0.66013178,0.666929955,0.661642485,0.666929955,0.700165477,0.746997349,0.739443821,0.72282606,0.708474357
112,0.639531249,0.590647908,0.554897404,0.542494168,0.522794911,0.502366052,0.508932471,0.522065309,0.562193426,0.587729499,0.611806369,0.645368066,0.671633742,0.673092947,0.651934485,0.637342443,0.643908862,0.638801647,0.643908862,0.676011355,0.721246686,0.713950665,0.697899418,0.684036978
113,0.723375407,0.668165986,0.627788947,0.613780587,0.591532014,0.56845942,0.575875611,0.590707993,0.636029159,0.664869902,0.692062602,0.729967577,0.759632341,0.761280383,0.737383768,0.720903344,0.728319535,0.722551386,0.728319535,0.764576468,0.815665783,0.807425571,0.789297104,0.773640701
114,0.7386198,0.682260183,0.641041955,0.626741754,0.604029669,0.580476396,0.588047091,0.603188481,0.649453838,0.678895429,0.706654644,0.745349306,0.775632086,0.777314462,0.752920001,0.736096235,0.74366693,0.737778612,0.74366693,0.780679216,0.832832891,0.824421008,0.805914865,0.789932287
115,0.7548,0.69785,0.6562,0.64175,0.6188,0.595,0.60265,0.61795,0.6647,0.69445,0.7225,0.7616,0.7922,0.7939,0.76925,0.75225,0.7599,0.75395,0.7599,0.7973,0.85,0.8415,0.8228,0.80665
116,0.7386198,0.682260183,0.641041955,0.626741754,0.604029669,0.580476396,0.588047091,0.603188481,0.649453838,0.678895429,0.706654644,0.745349306,0.775632086,0.777314462,0.752920001,0.736096235,0.74366693,0.737778612,0.74366693,0.780679216,0.832832891,0.824421008,0.805914865,0.789932287
117,0.715753211,0.661118888,0.621162443,0.607300003,0.585283186,0.562450932,0.569789871,0.584467749,0.62931682,0.657857138,0.68476658,0.722276713,0.751632468,0.753263343,0.729615651,0.713306898,0.720645837,0.714937774,0.720645837,0.756525094,0.807082229,0.798927852,0.780988224,0.765494908
118,0.662397838,0.611789202,0.574776916,0.561935919,0.541541394,0.520391516,0.527189691,0.540786041,0.582330444,0.608767791,0.633694433,0.66844066,0.69563336,0.697144066,0.675238835,0.66013178,0.666929955,0.661642485,0.666929955,0.700165477,0.746997349,0.739443821,0.72282606,0.708474357
119,0.639531249,0.590647908,0.554897404,0.542494168,0.522794911,0.502366052,0.508932471,0.522065309,0.562193426,0.587729499,0.611806369,0.645368066,0.671633742,0.673092947,0.651934485,0.637342443,0.643908862,0.638801647,0.643908862,0.676011355,0.721246686,0.713950665,0.697899418,0.684036978
120,0.723375407,0.668165986,0.627788947,0.613780587,0.591532014,0.56845942,0.575875611,0.590707993,0.636029159,0.664869902,0.692062602,0.729967577,0.759632341,0.761280383,0.737383768,0.720903344,0.728319535,0.722551386,0.728319535,0.764576468,0.815665783,0.807425571,0.789297104,0.773640701
121,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
122,0.78144,0.72248,0.67936,0.6644,0.64064,0.616,0.62392,0.63976,0.68816,0.71896,0.748,0.78848,0.82016,0.82192,0.7964,0.7788,0.78672,0.78056,0.78672,0.82544,0.88,0.8712,0.85184,0.83512
123,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
124,0.741015089,0.684452496,0.643085824,0.628734121,0.60594024,0.582302142,0.589900102,0.605096022,0.651528002,0.681075625,0.708934813,0.747768832,0.778160673,0.779849108,0.755366792,0.738482436,0.746080396,0.740170872,0.746080396,0.78322598,0.835567484,0.827125306,0.808552514,0.792512376
125,0.685776585,0.633381762,0.59506316,0.581768951,0.56065462,0.538758276,0.545796386,0.559872607,0.602883283,0.630253713,0.656060118,0.692032683,0.720185126,0.72174915,0.699070794,0.683430548,0.690468659,0.684994573,0.690468659,0.724877199,0.773361961,0.765541838,0.748337568,0.733479335
126,0.662102941,0.611494305,0.574482019,0.561641021,0.541246497,0.520096619,0.526894794,0.540491144,0.582035546,0.608472894,0.633399535,0.668145763,0.695338463,0.696849168,0.674943938,0.659836882,0.666635057,0.661347588,0.666635057,0.699870579,0.746702451,0.739148924,0.722531163,0.70817946
127,0.748906304,0.691748315,0.649946204,0.635443431,0.612409614,0.588522694,0.596200633,0.61155651,0.658477247,0.688335898,0.71648834,0.755731139,0.786442894,0.788149103,0.763409078,0.746346991,0.75402493,0.7480532,0.75402493,0.79156152,0.844453987,0.835922944,0.817154649,0.800945667
128,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
129,0.78144,0.72248,0.67936,0.6644,0.64064,0.616,0.62392,0.63976,0.68816,0.71896,0.748,0.78848,0.82016,0.82192,0.7964,0.7788,0.78672,0.78056,0.78672,0.82544,0.88,0.8712,0.85184,0.83512
130,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
131,0.741015089,0.684452496,0.643085824,0.628734121,0.60594024,0.582302142,0.589900102,0.605096022,0.651528002,0.681075625,0.708934813,0.747768832,0.778160673,0.779849108,0.755366792,0.738482436,0.746080396,0.740170872,0.746080396,0.78322598,0.835567484,0.827125306,0.808552514,0.792512376
132,0.685776585,0.633381762,0.59506316,0.581768951,0.56065462,0.538758276,0.545796386,0.559872607,0.602883283,0.630253713,0.656060118,0.692032683,0.720185126,0.72174915,0.699070794,0.683430548,0.690468659,0.684994573,0.690468659,0.724877199,0.773361961,0.765541838,0.748337568,0.733479335
133,0.662102941,0.611494305,0.574482019,0.561641021,0.541246497,0.520096619,0.526894794,0.540491144,0.582035546,0.608472894,0.633399535,0.668145763,0.695338463,0.696849168,0.674943938,0.659836882,0.666635057,0.661347588,0.666635057,0.699870579,0.746702451,0.739148924,0.722531163,0.70817946
134,0.748906304,0.691748315,0.649946204,0.635443431,0.612409614,0.588522694,0.596200633,0.61155651,0.658477247,0.688335898,0.71648834,0.755731139,0.786442894,0.788149103,0.763409078,0.746346991,0.75402493,0.7480532,0.75402493,0.79156152,0.844453987,0.835922944,0.817154649,0.800945667
135,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
136,0.78144,0.72248,0.67936,0.6644,0.64064,0.616,0.62392,0.63976,0.68816,0.71896,0.748,0.78848,0.82016,0.82192,0.7964,0.7788,0.78672,0.78056,0.78672,0.82544,0.88,0.8712,0.85184,0.83512
137,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
138,0.741015089,0.684452496,0.643085824,0.628734121,0.60594024,0.582302142,0.589900102,0.605096022,0.651528002,0.681075625,0.708934813,0.747768832,0.778160673,0.779849108,0.755366792,0.738482436,0.746080396,0.740170872,0.746080396,0.78322598,0.835567484,0.827125306,0.808552514,0.792512376
139,0.685776585,0.633381762,0.59506316,0.581768951,0.56065462,0.538758276,0.545796386,0.559872607,0.602883283,0.630253713,0.656060118,0.692032683,0.720185126,0.72174915,0.699070794,0.683430548,0.690468659,0.684994573,0.690468659,0.724877199,0.773361961,0.765541838,0.748337568,0.733479335
140,0.662102941,0.611494305,0.574482019,0.561641021,0.541246497,0.520096619,0.526894794,0.540491144,0.582035546,0.608472894,0.633399535,0.668145763,0.695338463,0.696849168,0.674943938,0.659836882,0.666635057,0.661347588,0.666635057,0.699870579,0.746702451,0.739148924,0.722531163,0.70817946
141,0.748906304,0.691748315,0.649946204,0.635443431,0.612409614,0.588522694,0.596200633,0.61155651,0.658477247,0.688335898,0.71648834,0.755731139,0.786442894,0.788149103,0.763409078,0.746346991,0.75402493,0.7480532,0.75402493,0.79156152,0.844453987,0.835922944,0.817154649,0.800945667
142,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
143,0.78144,0.72248,0.67936,0.6644,0.64064,0.616,0.62392,0.63976,0.68816,0.71896,0.748,0.78848,0.82016,0.82192,0.7964,0.7788,0.78672,0.78056,0.78672,0.82544,0.88,0.8712,0.85184,0.83512
144,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
145,0.741015089,0.684452496,0.643085824,0.628734121,0.60594024,0.582302142,0.589900102,0.605096022,0.651528002,0.681075625,0.708934813,0.747768832,0.778160673,0.779849108,0.755366792,0.738482436,0.746080396,0.740170872,0.746080396,0.78322598,0.835567484,0.827125306,0.808552514,0.792512376
146,0.685776585,0.633381762,0.59506316,0.581768951,0.56065462,0.538758276,0.545796386,0.559872607,0.602883283,0.630253713,0.656060118,0.692032683,0.720185126,0.72174915,0.699070794,0.683430548,0.690468659,0.684994573,0.690468659,0.724877199,0.773361961,0.765541838,0.748337568,0.733479335
147,0.662102941,0.611494305,0.574482019,0.561641021,0.541246497,0.520096619,0.526894794,0.540491144,0.582035546,0.608472894,0.633399535,0.668145763,0.695338463,0.696849168,0.674943938,0.659836882,0.666635057,0.661347588,0.666635057,0.699870579,0.746702451,0.739148924,0.722531163,0.70817946
148,0.748906304,0.691748315,0.649946204,0.635443431,0.612409614,0.588522694,0.596200633,0.61155651,0.658477247,0.688335898,0.71648834,0.755731139,0.786442894,0.788149103,0.763409078,0.746346991,0.75402493,0.7480532,0.75402493,0.79156152,0.844453987,0.835922944,0.817154649,0.800945667
149,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
150,0.78144,0.72248,0.67936,0.6644,0.64064,0.616,0.62392,0.63976,0.68816,0.71896,0.748,0.78848,0.82016,0.82192,0.7964,0.7788,0.78672,0.78056,0.78672,0.82544,0.88,0.8712,0.85184,0.83512
151,0.764688734,0.706339954,0.663666965,0.648862051,0.625348363,0.600963798,0.608801694,0.624477486,0.672375738,0.702856444,0.731595396,0.771655753,0.803007336,0.804749091,0.779493648,0.762076102,0.769913998,0.763817857,0.769913998,0.8082326,0.862226994,0.85351822,0.834358919,0.81781225
152,0.783118219,0.723341843,0.679624791,0.664457651,0.640368663,0.61538749,0.623417153,0.639476478,0.688546638,0.719773104,0.7492152,0.790255697,0.822374347,0.824158717,0.79828536,0.780441665,0.788471328,0.782226035,0.788471328,0.827727456,0.883042909,0.874121062,0.854492998,0.837541488
153,0.724741164,0.669369362,0.628873567,0.614824005,0.592509996,0.569369541,0.576807545,0.591683551,0.637138015,0.666063583,0.693336261,0.731352722,0.761104735,0.762757625,0.738790726,0.72226183,0.729699833,0.723914719,0.729699833,0.766063404,0.817302982,0.809038534,0.790856748,0.775154297
154,0.699722426,0.646238299,0.607123042,0.593552443,0.571999138,0.549647563,0.556831998,0.571200868,0.615105748,0.643045217,0.669388145,0.70610859,0.73484633,0.736442871,0.713293025,0.697327614,0.704512049,0.698924155,0.704512049,0.739635953,0.789128727,0.781146022,0.76358407,0.748416929
155,0.791457799,0.731052197,0.686874966,0.671548171,0.647205615,0.621961483,0.630075669,0.646304039,0.695890727,0.727445892,0.757197905,0.798670408,0.831127149,0.832930302,0.806784593,0.78875307,0.796867256,0.790556223,0.796867256,0.836536606,0.892434327,0.883418566,0.863583891,0.846453944
156,0.808136957,0.746472906,0.701375315,0.685729213,0.66087952,0.635109469,0.6433927,0.659959161,0.710578905,0.74279147,0.773163316,0.815499829,0.848632753,0.850473471,0.82378306,0.805375881,0.813659111,0.807216599,0.813659111,0.854154907,0.911217164,0.902013574,0.881765676,0.864278855
157,0.82584,0.76353,0.71796,0.70215,0.67704,0.651,0.65937,0.67611,0.72726,0.75981,0.7905,0.83328,0.86676,0.86862,0.84165,0.82305,0.83142,0.82491,0.83142,0.87234,0.93,0.9207,0.90024,0.88257
158,0.808136957,0.746472906,0.701375315,0.685729213,0.66087952,0.635109469,0.6433927,0.659959161,0.710578905,0.74279147,0.773163316,0.815499829,0.848632753,0.850473471,0.82378306,0.805375881,0.813659111,0.807216599,0.813659111,0.854154907,0.911217164,0.902013574,0.881765676,0.864278855
159,0.783118219,0.723341843,0.679624791,0.664457651,0.640368663,0.61538749,0.623417153,0.639476478,0.688546638,0.719773104,0.7492152,0.790255697,0.822374347,0.824158717,0.79828536,0.780441665,0.788471328,0.782226035,0.788471328,0.827727456,0.883042909,0.874121062,0.854492998,0.837541488
160,0.724741164,0.669369362,0.628873567,0.614824005,0.592509996,0.569369541,0.576807545,0.591683551,0.637138015,0.666063583,0.693336261,0.731352722,0.761104735,0.762757625,0.738790726,0.72226183,0.729699833,0.723914719,0.729699833,0.766063404,0.817302982,0.809038534,0.790856748,0.775154297
161,0.699722426,0.646238299,0.607123042,0.593552443,0.571999138,0.549647563,0.556831998,0.571200868,0.615105748,0.643045217,0.669388145,0.70610859,0.73484633,0.736442871,0.713293025,0.697327614,0.704512049,0.698924155,0.704512049,0.739635953,0.789128727,0.781146022,0.76358407,0.748416929
162,0.791457799,0.731052197,0.686874966,0.671548171,0.647205615,0.621961483,0.630075669,0.646304039,0.695890727,0.727445892,0.757197905,0.798670408,0.831127149,0.832930302,0.806784593,0.78875307,0.796867256,0.790556223,0.796867256,0.836536606,0.892434327,0.883418566,0.863583891,0.846453944
163,0.808136957,0.746472906,0.701375315,0.685729213,0.66087952,0.635109469,0.6433927,0.659959161,0.710578905,0.74279147,0.773163316,0.815499829,0.848632753,0.850473471,0.82378306,0.805375881,0.813659111,0.807216599,0.813659111,0.854154907,0.911217164,0.902013574,0.881765676,0.864278855
164,0.82584,0.76353,0.71796,0.70215,0.67704,0.651,0.65937,0.67611,0.72726,0.75981,0.7905,0.83328,0.86676,0.86862,0.84165,0.82305,0.83142,0.82491,0.83142,0.87234,0.93,0.9207,0.90024,0.88257
165,0.808136957,0.746472906,0.701375315,0.685729213,0.66087952,0.635109469,0.6433927,0.659959161,0.710578905,0.74279147,0.773163316,0.815499829,0.848632753,0.850473471,0.82378306,0.805375881,0.813659111,0.807216599,0.813659111,0.854154907,0.911217164,0.902013574,0.881765676,0.864278855
166,0.783118219,0.723341843,0.679624791,0.664457651,0.640368663,0.61538749,0.623417153,0.639476478,0.688546638,0.719773104,0.7492152,0.790255697,0.822374347,0.824158717,0.79828536,0.780441665,0.788471328,0.782226035,0.788471328,0.827727456,0.883042909,0.874121062,0.854492998,0.837541488
167,0.724741164,0.669369362,0.628873567,0.614824005,0.592509996,0.569369541,0.576807545,0.591683551,0.637138015,0.666063583,0.693336261,0.731352722,0.761104735,0.762757625,0.738790726,0.72226183,0.729699833,0.723914719,0.729699833,0.766063404,0.817302982,0.809038534,0.790856748,0.775154297
168,0.699722426,0.646238299,0.607123042,0.593552443,0.571999138,0.549647563,0.556831998,0.571200868,0.615105748,0.643045217,0.669388145,0.70610859,0.73484633,0.736442871,0.713293025,0.697327614,0.704512049,0.698924155,0.704512049,0.739635953,0.789128727,0.781146022,0.76358407,0.748416929
169,0.791457799,0.731052197,0.686874966,0.671548171,0.647205615,0.621961483,0.630075669,0.646304039,0.695890727,0.727445892,0.757197905,0.798670408,0.831127149,0.832930302,0.806784593,0.78875307,0.796867256,0.790556223,0.796867256,0.836536606,0.892434327,0.883418566,0.863583891,0.846453944
170,0.808136957,0.746472906,0.701375315,0.685729213,0.66087952,0.635109469,0.6433927,0.659959161,0.710578905,0.74279147,0.773163316,0.815499829,0.848632753,0.850473471,0.82378306,0.805375881,0.813659111,0.807216599,0.813659111,0.854154907,0.911217164,0.902013574,0.881765676,0.864278855
171,0.82584,0.76353,0.71796,0.70215,0.67704,0.651,0.65937,0.67611,0.72726,0.75981,0.7905,0.83328,0.86676,0.86862,0.84165,0.82305,0.83142,0.82491,0.83142,0.87234,0.93,0.9207,0.90024,0.88257
172,0.808136957,0.746472906,0.701375315,0.685729213,0.66087952,0.635109469,0.6433927,0.659959161,0.710578905,0.74279147,0.773163316,0.815499829,0.848632753,0.850473471,0.82378306,0.805375881,0.813659111,0.807216599,0.813659111,0.854154907,0.911217164,0.902013574,0.881765676,0.864278855
173,0.783118219,0.723341843,0.679624791,0.664457651,0.640368663,0.61538749,0.623417153,0.639476478,0.688546638,0.719773104,0.7492152,0.790255697,0.822374347,0.824158717,0.79828536,0.780441665,0.788471328,0.782226035,0.788471328,0.827727456,0.883042909,0.874121062,0.854492998,0.837541488
174,0.724741164,0.669369362,0.628873567,0.614824005,0.592509996,0.569369541,0.576807545,0.591683551,0.637138015,0.666063583,0.693336261,0.731352722,0.761104735,0.762757625,0.738790726,0.72226183,0.729699833,0.723914719,0.729699833,0.766063404,0.817302982,0.809038534,0.790856748,0.775154297
175,0.699722426,0.646238299,0.607123042,0.593552443,0.571999138,0.549647563,0.556831998,0.571200868,0.615105748,0.643045217,0.669388145,0.70610859,0.73484633,0.736442871,0.713293025,0.697327614,0.704512049,0.698924155,0.704512049,0.739635953,0.789128727,0.781146022,0.76358407,0.748416929
176,0.791457799,0.731052197,0.686874966,0.671548171,0.647205615,0.621961483,0.630075669,0.646304039,0.695890727,0.727445892,0.757197905,0.798670408,0.831127149,0.832930302,0.806784593,0.78875307,0.796867256,0.790556223,0.796867256,0.836536606,0.892434327,0.883418566,0.863583891,0.846453944
177,0.808136957,0.746472906,0.701375315,0.685729213,0.66087952,0.635109469,0.6433927,0.659959161,0.710578905,0.74279147,0.773163316,0.815499829,0.848632753,0.850473471,0.82378306,0.805375881,0.813659111,0.807216599,0.813659111,0.854154907,0.911217164,0.902013574,0.881765676,0.864278855
178,0.82584,0.76353,0.71796,0.70215,0.67704,0.651,0.65937,0.67611,0.72726,0.75981,0.7905,0.83328,0.86676,0.86862,0.84165,0.82305,0.83142,0.82491,0.83142,0.87234,0.93,0.9207,0.90024,0.88257
179,0.808136957,0.746472906,0.701375315,0.685729213,0.66087952,0.635109469,0.6433927,0.659959161,0.710578905,0.74279147,0.773163316,0.815499829,0.848632753,0.850473471,0.82378306,0.805375881,0.813659111,0.807216599,0.813659111,0.854154907,0.911217164,0.902013574,0.881765676,0.864278855
180,0.783118219,0.723341843,0.679624791,0.664457651,0.640368663,0.61538749,0.623417153,0.639476478,0.688546638,0.719773104,0.7492152,0.790255697,0.822374347,0.824158717,0.79828536,0.780441665,0.788471328,0.782226035,0.788471328,0.827727456,0.883042909,0.874121062,0.854492998,0.837541488
181,0.724741164,0.669369362,0.628873567,0.614824005,0.592509996,0.569369541,0.576807545,0.591683551,0.637138015,0.666063583,0.693336261,0.731352722,0.761104735,0.762757625,0.738790726,0.72226183,0.729699833,0.723914719,0.729699833,0.766063404,0.817302982,0.809038534,0.790856748,0.775154297
182,0.752389705,0.694879892,0.652820476,0.638228433,0.615052837,0.591018885,0.598744084,0.614194482,0.66140403,0.69144647,0.719772199,0.759256549,0.790157344,0.791874055,0.766981747,0.749814639,0.757539838,0.75153135,0.757539838,0.795307477,0.848525513,0.839941959,0.821058139,0.804749386
183,0.851029891,0.786077631,0.738575232,0.722094808,0.695920016,0.668775788,0.677500719,0.69495058,0.748269599,0.782199884,0.814191296,0.858785385,0.893685107,0.89562398,0.867510315,0.848121581,0.856846511,0.850060454,0.856846511,0.899501727,0.959606803,0.949912436,0.928584829,0.910165531
184,0.86896447,0.802659038,0.754167006,0.737343239,0.71062314,0.682913407,0.691820107,0.709633507,0.764063339,0.798700505,0.831358404,0.876881537,0.912508336,0.914487603,0.885788237,0.86599557,0.87490227,0.867974837,0.87490227,0.918446136,0.979803402,0.969907069,0.948135136,0.929332103
185,0.888,0.821,0.772,0.755,0.728,0.7,0.709,0.727,0.782,0.817,0.85,0.896,0.932,0.934,0.905,0.885,0.894,0.887,0.894,0.938,1,0.99,0.968,0.949
186,0.86896447,0.802659038,0.754167006,0.737343239,0.71062314,0.682913407,0.691820107,0.709633507,0.764063339,0.798700505,0.831358404,0.876881537,0.912508336,0.914487603,0.885788237,0.86599557,0.87490227,0.867974837,0.87490227,0.918446136,0.979803402,0.969907069,0.948135136,0.929332103
187,0.842062602,0.777786928,0.730779345,0.714470592,0.688568455,0.661706979,0.670341025,0.687609116,0.740372729,0.773949574,0.805607742,0.849737309,0.884273492,0.886192169,0.858371355,0.839184586,0.847818632,0.841103263,0.847818632,0.890029522,0.949508504,0.93991512,0.918809675,0.900582245
188,0.779291574,0.719752002,0.676208137,0.661101081,0.637107522,0.612225313,0.620223166,0.636218872,0.68509464,0.716197401,0.745522862,0.786400777,0.818392188,0.820169489,0.79439863,0.776625623,0.784623476,0.778402924,0.784623476,0.82372409,0.87882041,0.869933907,0.8503836,0.833499244
189,0.752389705,0.694879892,0.652820476,0.638228433,0.615052837,0.591018885,0.598744084,0.614194482,0.66140403,0.69144647,0.719772199,0.759256549,0.790157344,0.791874055,0.766981747,0.749814639,0.757539838,0.75153135,0.757539838,0.795307477,0.848525513,0.839941959,0.821058139,0.804749386
190,0.851029891,0.786077631,0.738575232,0.722094808,0.695920016,0.668775788,0.677500719,0.69495058,0.748269599,0.782199884,0.814191296,0.858785385,0.893685107,0.89562398,0.867510315,0.848121581,0.856846511,0.850060454,0.856846511,0.899501727,0.959606803,0.949912436,0.928584829,0.910165531
191,0.86896447,0.802659038,0.754167006,0.737343239,0.71062314,0.682913407,0.691820107,0.709633507,0.764063339,0.798700505,0.831358404,0.876881537,0.912508336,0.914487603,0.885788237,0.86599557,0.87490227,0.867974837,0.87490227,0.918446136,0.979803402,0.969907069,0.948135136,0.929332103
192,0.888,0.821,0.772,0.755,0.728,0.7,0.709,0.727,0.782,0.817,0.85,0.896,0.932,0.934,0.905,0.885,0.894,0.887,0.894,0.938,1,0.99,0.968,0.949
193,0.86896447,0.802659038,0.754167006,0.737343239,0.71062314,0.682913407,0.691820107,0.709633507,0.764063339,0.798700505,0.831358404,0.876881537,0.912508336,0.914487603,0.885788237,0.86599557,0.87490227,0.867974837,0.87490227,0.918446136,0.979803402,0.969907069,0.948135136,0.929332103
194,0.842062602,0.777786928,0.730779345,0.714470592,0.688568455,0.661706979,0.670341025,0.687609116,0.740372729,0.773949574,0.805607742,0.849737309,0.884273492,0.886192169,0.858371355,0.839184586,0.847818632,0.841103263,0.847818632,0.890029522,0.949508504,0.93991512,0.918809675,0.900582245
195,0.779291574,0.719752002,0.676208137,0.661101081,0.637107522,0.612225313,0.620223166,0.636218872,0.68509464,0.716197401,0.745522862,0.786400777,0.818392188,0.820169489,0.79439863,0.776625623,0.784623476,0.778402924,0.784623476,0.82372409,0.87882041,0.869933907,0.8503836,0.833499244
